uid,refseq_acc,primary_taxid,species_taxid,use
883741,GCF_900113265.1,282197,282197,True
883761,GCF_900114895.1,195064,195064,False
8837721,GCF_016027815.1,558537,558537,True
883781,GCF_900111865.1,186116,186116,True
883791,GCF_900111795.1,150248,150248,True
883811,GCF_900114205.1,45496,45496,True
883821,GCF_900113485.1,582675,582675,True
883871,GCF_900115345.1,112413,112413,True
88388,GCF_000069785.1,977880,164546,True
883891,GCF_900113435.1,218673,218673,True
883921,GCF_900114725.1,1122163,455,True
883991,GCF_900114925.1,379482,379482,True
884001,GCF_900113805.1,1125876,1125876,True
884031,GCF_900115185.1,649333,649333,True
884041,GCF_900115115.1,913024,913024,True
884081,GCF_900113145.1,504797,504797,True
884101,GCF_900115765.1,937334,937334,True
884111,GCF_900115805.1,126156,126156,True
884121,GCF_900112645.1,47882,47882,False
884141,GCF_900112005.1,237018,237018,True
884181,GCF_900115715.1,1135990,1135990,True
884221,GCF_900114945.1,29536,29536,True
884241,GCF_900112575.1,739143,739143,True
884281,GCF_900115555.1,289003,289003,True
884311,GCF_900115145.1,287099,287099,True
884351,GCF_900112605.1,1123397,381300,True
884411,GCF_900115975.1,1121426,39060,True
884421,GCF_900112775.1,37658,37658,True
884441,GCF_900112245.1,440514,440514,True
884451,GCF_900114625.1,474950,474950,True
884481,GCF_900115255.1,519453,519453,True
884541,GCF_900115105.1,390270,390270,True
884581,GCF_900115205.1,400055,400055,True
884591,GCF_900114675.1,1123755,1123755,True
884601,GCF_900112885.1,1526,1526,True
884631,GCF_900115175.1,375760,375760,True
884641,GCF_900111945.1,670154,670154,True
884661,GCF_900116005.1,871652,871652,False
884701,GCF_900113315.1,1166337,1166337,True
884711,GCF_900115855.1,358743,358743,False
884721,GCF_900114965.1,582680,582680,True
884731,GCF_900115955.1,84724,84724,True
884751,GCF_900116285.1,394264,394264,True
88481,GCF_000511955.1,865861,45497,False
884851,GCF_900116545.1,429728,429728,True
884871,GCF_900116555.1,995060,995060,True
884891,GCF_900116425.1,477690,477690,True
884901,GCF_900116705.1,463301,463301,True
884921,GCF_900116575.1,258256,258256,True
885001,GCF_900116805.1,392015,392015,True
885011,GCF_900116065.1,871741,871741,True
885041,GCF_900116905.1,574650,574650,False
885061,GCF_900116635.1,351659,351659,True
885141,GCF_900116615.1,305507,305507,True
8851461,GCF_016093275.1,2795029,2795029,True
8851471,GCF_016093295.1,2795030,2795030,True
885151,GCF_900116115.1,593133,593133,True
885171,GCF_900116405.1,416872,416872,True
885191,GCF_900116175.1,51670,51670,True
885221,GCF_900116645.1,1035707,1035707,True
885231,GCF_900116665.1,1224947,1224947,True
885241,GCF_900116225.1,683125,683125,True
885261,GCF_900116825.1,343013,343013,True
885281,GCF_900116415.1,236814,236814,True
885301,GCF_900116135.1,95161,95161,True
885311,GCF_900116515.1,1296565,1296565,True
885361,GCF_900116355.1,1302689,1302689,True
8854041,GCF_011751765.2,2769067,2769067,True
8854151,GCF_016097405.1,2794938,2794938,False
8854161,GCF_016097415.1,2794934,2794934,False
885451,GCF_900116565.1,1393122,1393122,True
8855791,GCF_016100625.1,2750967,2750967,True
8855841,GCF_016100725.1,2750947,2750947,True
8856281,GCF_016101605.1,2750996,2750996,True
88568,GCF_000069965.1,529507,584,True
8857951,GCF_016103465.1,2715963,2715963,True
8857961,GCF_016103505.1,114698,114698,True
8859151,GCF_016107395.1,375757,375757,False
8859481,GCF_016107535.1,282669,282669,True
8859511,GCF_016107555.1,306572,306572,False
8859521,GCF_016107575.1,180588,180588,True
8859531,GCF_016107625.1,272774,272774,True
8859551,GCF_016107655.1,234835,234835,False
8859561,GCF_016107685.1,946573,946573,True
88611,GCF_000512235.1,909663,328301,True
88631,GCF_000512295.1,1221538,640331,True
8864731,GCF_900660445.2,2124,2124,True
8864801,GCF_902153245.2,1191678,1191678,True
8864841,GCF_902153235.2,1233081,1233081,True
8866001,GCF_012844455.2,2606214,2606214,True
8870921,GCF_002085925.2,1549850,1549850,True
8871031,GCF_016126715.1,283734,283734,True
8871301,GCF_016127255.1,33968,33968,True
8871411,GCF_016127475.1,33037,33037,True
8871601,GCF_016127855.1,1655,1655,True
8871671,GCF_016127995.1,52773,52773,True
8871771,GCF_016128195.1,311231,311231,True
887191,GCF_900117315.1,1805475,1805475,True
8872011,GCF_016134045.1,2588711,2588711,True
8872061,GCF_016135805.1,2035993,2035993,True
88761,GCF_000511175.1,1400522,426421,True
887661,GCF_001874525.1,2125990,2125990,True
887701,GCF_001874605.1,1525,1525,True
888881,GCF_001876955.1,407152,407152,True
888921,GCF_001877035.1,1552,238834,True
88911,GCF_000230655.2,243274,2336,True
88961,GCF_000512735.1,75906,75906,True
889741,GCF_001878675.1,1482,1482,True
889931,GCF_001879105.1,1428644,1428644,True
889961,GCF_001186155.3,1302659,1302659,True
890041,GCF_001005085.2,1428620,1428620,True
89011,GCF_000512915.1,880074,397865,True
890301,GCF_001879715.1,1287720,1287720,True
890311,GCF_001879695.1,1912092,1912092,True
890561,GCF_001880225.1,1542390,1542390,False
890611,GCF_001880325.1,56956,56956,False
89068,GCF_000070465.1,360910,521,True
89081,GCF_000513095.1,1236970,127891,True
89091,GCF_000513115.1,1236971,127886,True
89101,GCF_000513135.1,1236973,1411,True
891191,GCF_001881495.1,1225476,1225476,False
891201,GCF_001881485.1,59196,59196,False
89131,GCF_000178815.2,595536,426,True
89151,GCF_000513195.1,1470345,1470345,True
89191,GCF_000513275.1,1243662,1243662,True
89201,GCF_000513295.1,1430440,55518,True
892351,GCF_900109455.1,1287727,1287727,True
892361,GCF_900110775.1,657014,657014,False
8925931,GCF_016236975.1,2794347,2794347,True
8926661,GCF_016238445.1,2724942,2724942,True
8926681,GCF_016238465.1,2741333,2741333,True
89291,GCF_000513475.1,673862,673862,False
893091,GCF_900119705.1,1852373,1852373,False
893221,GCF_001884065.1,2026192,2026192,True
893551,GCF_001884735.1,87172,87172,False
893721,GCF_001885095.1,1856638,1856638,True
893951,GCF_900120165.1,1852374,1852374,True
893961,GCF_900119915.1,1805478,1805478,True
893981,GCF_001885585.1,1798805,1798805,True
894081,GCF_001885765.1,328396,328396,True
894171,GCF_001885945.1,249189,249189,True
894201,GCF_001885995.1,888064,246144,True
894301,GCF_001886195.1,150033,150033,True
894321,GCF_001886225.1,332949,332949,True
894341,GCF_001886275.1,332950,332950,True
894411,GCF_001886435.1,314275,314275,True
894501,GCF_001886615.1,1897729,1897729,True
894541,GCF_001886695.1,502682,502682,True
894551,GCF_001886715.1,2213200,2213200,True
894561,GCF_001886735.1,1917485,1917485,False
894601,GCF_001886815.1,880073,187145,True
894621,GCF_001886855.1,2133,2133,True
894631,GCF_001886875.1,1492,1492,True
894771,GCF_001887185.1,1914540,1914540,False
894861,GCF_001887245.1,556325,556325,True
894931,GCF_001887355.1,83449,83449,False
895051,GCF_001887595.1,1440763,242606,True
895111,GCF_001887715.1,29542,29542,True
895141,GCF_001887775.1,1842532,1842532,True
895281,GCF_001888055.1,1839807,1839807,True
895411,GCF_900119105.1,1004,1004,True
895441,GCF_900119145.1,76595,76595,True
895451,GCF_900119185.1,1150368,1150368,True
895461,GCF_900119165.1,546364,546364,True
895531,GCF_900108425.1,501024,501024,True
895591,GCF_900119735.1,1122209,148454,True
895641,GCF_900119495.1,1871014,1871014,True
895701,GCF_900119695.1,1689268,1689268,True
89571,GCF_000513835.1,935867,157784,True
895801,GCF_900119385.1,1871031,1871031,True
895951,GCF_900119825.1,1121279,240412,True
8959651,GCF_016307205.1,2795731,2795731,True
895971,GCF_900119845.1,665118,665118,True
895981,GCF_900114265.1,369401,369401,False
895991,GCF_900114875.1,1612149,1612149,True
8960261,GCF_016307665.1,2487355,2487355,True
8962321,GCF_016316925.1,339861,339861,True
896661,GCF_900119895.1,1871016,1871016,True
897351,GCF_900120245.1,1852377,1852377,False
897881,GCF_900120405.1,1723382,1723382,False
898621,GCF_000576145.2,1052095,364410,True
898901,GCF_001685435.2,1230341,1230341,True
899691,GCF_900120385.1,1852385,1852385,True
900121,GCF_001888185.1,1844006,1844006,True
9003841,GCF_016401385.1,1610490,1610490,True
90061,GCF_000514815.1,1137263,1137263,True
9009871,GCF_016404565.1,618,618,True
9010321,GCF_016405625.1,2600065,2600065,True
9010871,GCF_016406325.1,24,24,True
9013631,GCF_016411825.1,2798801,2798801,True
9014151,GCF_016412875.1,1964209,1964209,True
9014671,GCF_016415625.1,570012,570012,True
9014851,GCF_016415705.1,1463165,1463165,True
901881,GCF_900120345.1,1871021,1871021,False
9020381,GCF_016424485.1,2798579,2798579,True
902071,GCF_900120375.1,1871025,1871025,True
9024741,GCF_016446285.1,1909699,1909699,True
90281,GCF_000515255.1,1089552,1087,True
902871,GCF_900120065.1,80854,80854,False
902931,GCF_900120125.1,1909670,1909670,True
9029711,GCF_016446475.1,2796149,2796149,True
90321,GCF_000515335.1,979226,400776,True
90331,GCF_000515355.1,926564,440482,True
90351,GCF_000515395.1,987045,281473,True
903691,GCF_900128495.1,1907658,1907658,False
903711,GCF_900128485.1,1852381,1852381,True
903721,GCF_900128465.1,1852361,1852361,False
9038451,GCF_016458235.1,2798582,2798582,True
9038471,GCF_016458275.1,2798584,2798584,False
9038481,GCF_016458305.1,2798583,2798583,True
9040181,GCF_016461705.1,2740579,2740579,True
904101,GCF_900128415.1,1870984,1870984,True
9041511,GCF_016464375.1,2780093,2780093,False
904151,GCF_900128455.1,1841856,1841856,False
9041541,GCF_016464425.1,2072922,2072922,False
9042211,GCF_016467295.1,33900,33900,True
9042341,GCF_016469335.1,2744479,2744479,True
904271,GCF_900128475.1,1841865,1841865,False
904311,GCF_900128425.1,1745712,1745712,True
9046241,GCF_016481285.1,640031,640031,True
9046261,GCF_016481305.1,2740577,2740577,True
904851,GCF_001889005.1,1913577,1913577,True
904871,GCF_001889045.1,1850252,1850252,False
904901,GCF_001889105.1,194963,194963,True
904911,GCF_001889125.1,857417,857417,True
904941,GCF_001889165.1,1547283,1547283,True
905161,GCF_001889605.1,1670800,1670800,True
9054411,GCF_016495725.1,2743000,2743000,True
9054481,GCF_016495865.1,2743001,2743001,True
9055591,GCF_016502155.1,1748967,1748967,True
905561,GCF_001890385.1,1921510,1921510,True
9055791,GCF_016502565.1,106648,106648,True
9056861,GCF_016505055.1,67827,67827,True
905711,GCF_001465595.2,93218,93218,True
905721,GCF_001017775.3,445709,445709,True
905731,GCF_000934605.2,656178,656178,True
905741,GCF_000815105.2,93221,93221,True
905781,GCF_000504585.2,93220,93220,True
905841,GCF_001890765.1,129961,270636,True
905871,GCF_001890925.1,696762,696762,True
906011,GCF_001891165.1,1720557,1720557,True
9065061,GCF_016522065.1,2793066,2793066,True
9065081,GCF_016522075.1,2793071,2793071,True
9065361,GCF_016522505.1,2796471,2796471,True
907861,GCF_001894765.1,1219012,53972,True
907911,GCF_001894865.1,1219019,183556,True
907921,GCF_001894885.1,1219020,38311,True
907981,GCF_001895005.1,1219029,278209,True
907991,GCF_001895025.1,1219030,43772,True
908021,GCF_001895085.1,1921010,1921010,True
908081,GCF_001895205.1,1307414,1307414,True
908131,GCF_900143065.1,551987,551987,True
908141,GCF_900142985.1,1437360,1437360,False
908161,GCF_900143245.1,249352,249352,True
908191,GCF_900143005.1,134849,134849,True
908201,GCF_900143255.1,1121455,466107,True
908221,GCF_900143265.1,1121883,44754,True
908261,GCF_900143285.1,1121395,51616,True
908281,GCF_900143235.1,198312,198312,True
908311,GCF_900009145.1,671072,1678309,False
908651,GCF_900128925.1,1121942,480814,True
908661,GCF_900142415.1,633813,633813,True
908681,GCF_900141935.1,558155,558155,False
908691,GCF_900142805.1,1123231,148453,True
908711,GCF_900142075.1,1121298,1121298,True
908721,GCF_001895265.1,573570,573570,True
908731,GCF_900142605.1,1419482,1419482,True
908751,GCF_900141985.1,758803,758803,True
908781,GCF_900129875.1,996342,996342,True
908791,GCF_900129205.1,213588,213588,True
908801,GCF_900129135.1,1122155,341220,True
908811,GCF_900129685.1,870908,870908,True
908821,GCF_900129915.1,1123350,214905,True
908841,GCF_900129275.1,237373,237373,True
908851,GCF_900128995.1,366533,366533,True
908871,GCF_900128965.1,1121881,209649,True
908881,GCF_900129295.1,1121884,462367,True
908891,GCF_900142055.1,683124,683124,True
908901,GCF_900142725.1,735517,735517,True
909061,GCF_900142385.1,564117,564117,True
909111,GCF_900129155.1,1122206,293552,True
909181,GCF_900129385.1,1302685,1302685,True
909191,GCF_900129725.1,947013,947013,True
909201,GCF_900128975.1,1121477,288995,True
909211,GCF_900130005.1,1121306,29357,True
909221,GCF_900129305.1,1121391,35837,True
909231,GCF_900141715.1,1178825,1178825,True
909241,GCF_900129015.1,1302690,1302690,True
9092561,GCF_009754905.2,2682091,2682091,True
909261,GCF_900142025.1,1121432,348840,True
909311,GCF_900142375.1,1121421,53343,True
909321,GCF_900129025.1,1484053,1484053,True
909331,GCF_900129885.1,658167,658167,False
909341,GCF_900129315.1,1194090,1194090,True
909351,GCF_900143075.1,388280,388280,True
909361,GCF_900129245.1,1416778,1416778,True
909371,GCF_900142565.1,1434701,1434701,True
909381,GCF_900129845.1,1508389,1508389,True
909391,GCF_900142225.1,1121331,29365,True
909421,GCF_900142255.1,1830138,1830138,True
909431,GCF_900142125.1,1122189,57040,True
909441,GCF_900142735.1,29534,29534,True
909451,GCF_900129225.1,1123243,55507,True
909461,GCF_900129445.1,1073325,1073325,True
909471,GCF_900141905.1,198092,198092,True
909501,GCF_900141855.1,192903,192903,False
909511,GCF_900141895.1,1122934,115544,True
909521,GCF_900142005.1,1121476,332095,True
909531,GCF_900129365.1,1533,1533,True
909561,GCF_900142575.1,310782,310782,True
909571,GCF_900142685.1,946677,946677,True
909581,GCF_900129755.1,421058,421058,True
909621,GCF_900129825.1,490188,490188,True
909631,GCF_900141825.1,1123012,185007,True
909641,GCF_900130045.1,573501,573501,True
909661,GCF_900141845.1,1121302,349931,True
909671,GCF_900129175.1,1122195,287990,True
909691,GCF_900129575.1,271157,271157,True
909721,GCF_900130055.1,1121320,36845,True
909731,GCF_900129495.1,1070870,1070870,True
909741,GCF_900143095.1,1190415,1190415,False
909751,GCF_900129935.1,1121420,329936,True
909761,GCF_900141815.1,1123071,407226,True
909771,GCF_900129325.1,1122133,446684,True
909781,GCF_900142235.1,1123349,227138,True
909791,GCF_900142245.1,1121301,191027,True
909801,GCF_900142275.1,1120989,182411,True
909811,GCF_900142325.1,216903,216903,True
909861,GCF_900142875.1,53463,53463,True
909901,GCF_900142665.1,337701,337701,True
909931,GCF_900130065.1,1123282,44749,True
909971,GCF_900129485.1,930117,930117,True
910031,GCF_900129125.1,1120923,33998,True
910051,GCF_900142215.1,1121322,259063,True
910061,GCF_900129865.1,411959,411959,True
9100681,GCF_016583575.1,13725,13725,True
9100701,GCF_016583625.1,421629,421629,True
9100721,GCF_016583645.1,1088,1088,True
9100761,GCF_016583745.1,61644,61644,True
9100771,GCF_016583765.1,626372,626372,False
9100791,GCF_016583795.1,48729,48729,True
9100801,GCF_016583835.1,1057,1057,False
9100811,GCF_016583825.1,69359,69359,True
9100841,GCF_016583905.1,1064514,1064514,False
9100881,GCF_016583985.1,382777,382777,False
9100911,GCF_016584055.1,168379,168379,True
9100931,GCF_016584085.1,85075,85075,True
9100941,GCF_016584105.1,1054,1054,True
910101,GCF_900129375.1,2017,2017,False
9101101,GCF_016584445.1,1076,1076,True
910111,GCF_900129215.1,288992,288992,True
910141,GCF_900142145.1,1121919,390806,True
910181,GCF_900129045.1,1410646,78345,True
910191,GCF_900129515.1,1720313,1720313,True
9102021,GCF_016586355.1,645466,645466,True
910221,GCF_900141805.1,1121955,496053,True
910241,GCF_900130035.1,1195760,1195760,True
910251,GCF_900129285.1,1121425,1566,True
9102531,GCF_016587355.1,2778364,2778364,True
9102541,GCF_016587375.1,2778365,2778365,True
9102571,GCF_016587435.1,2778368,2778368,True
9102581,GCF_016587455.1,2778369,2778369,True
910261,GCF_900129585.1,229205,229205,True
910271,GCF_900142105.1,1122184,288966,True
9102771,GCF_016587815.1,2797258,2797258,True
9102871,GCF_016592575.1,981385,981385,True
9102881,GCF_016592595.1,1235283,596095,False
9102891,GCF_016592615.1,1235284,883811,False
910291,GCF_900130125.1,1871006,1871006,True
9102981,GCF_016593255.1,2740515,2740515,True
910311,GCF_900129815.1,1121321,29359,False
910321,GCF_900142615.1,1423959,1423959,True
910331,GCF_900141995.1,313368,313368,True
910361,GCF_900129115.1,1123369,447593,True
910371,GCF_900129235.1,1486859,1486859,True
910401,GCF_900142015.1,871324,871324,True
910411,GCF_900142625.1,1054996,1054996,True
910431,GCF_900129355.1,112248,112248,True
910441,GCF_900129195.1,1121429,74701,True
910461,GCF_900142955.1,1120996,264463,True
910481,GCF_900141915.1,1123357,72764,True
910511,GCF_900142165.1,1121950,180311,True
910531,GCF_900129565.1,634436,634436,False
910541,GCF_900142455.1,28122,28122,True
910551,GCF_900142445.1,1302687,1302687,True
910561,GCF_900129265.1,1121262,53342,False
910571,GCF_900129905.1,299255,299255,True
910591,GCF_900129925.1,1120995,1120994,True
910611,GCF_900129965.1,1121316,40575,True
910621,GCF_900142675.1,866786,866786,False
910631,GCF_900129455.1,1206085,1206085,True
910651,GCF_900129955.1,1121326,33954,True
9106531,GCF_016595415.1,454146,454146,True
9106541,GCF_016595435.1,454153,454153,True
9106551,GCF_016595465.1,1144680,1144680,True
9106571,GCF_016595495.1,454144,454144,True
9106581,GCF_016595505.1,415221,415221,True
9106591,GCF_016595525.1,490093,490093,True
9106601,GCF_016595555.1,424488,424488,True
910661,GCF_900142995.1,447595,447595,False
910671,GCF_900142205.1,156994,156994,True
910681,GCF_900141875.1,1168035,1168035,True
910711,GCF_900142635.1,1324934,1324934,True
910721,GCF_900142365.1,1848,1848,True
910731,GCF_900129985.1,1123380,238991,True
910771,GCF_900129075.1,1121256,456330,True
910781,GCF_900129665.1,570519,570519,False
910791,GCF_900130015.1,1121409,51195,True
9108071,GCF_016598485.1,2796464,2796464,True
9108081,GCF_016598475.1,2796465,2796465,True
910811,GCF_900142775.1,983,983,True
9108221,GCF_016598775.1,675090,675090,True
910831,GCF_900128985.1,1346286,1346286,True
9108421,GCF_016599145.1,1387982,1387982,True
9108471,GCF_001586785.1,1810943,459663,False
9108511,GCF_016599635.1,757414,86840,True
9108541,GCF_016599695.1,2703885,2703885,True
9108571,GCF_016599755.1,1979527,1979527,True
9108601,GCF_016599815.1,1287640,1287640,True
9108631,GCF_016599875.1,285,285,True
910921,GCF_900142175.1,228958,228958,True
910931,GCF_900129745.1,1089305,1089305,True
910941,GCF_900142755.1,44933,44933,True
910951,GCF_900142695.1,69322,69322,True
910961,GCF_900141885.1,579105,579105,True
910971,GCF_900142135.1,1121393,259354,True
910981,GCF_900129095.1,494016,494016,True
910991,GCF_900142655.1,1220495,1220495,True
9109961,GCF_016603745.1,28110,28110,True
911001,GCF_900129945.1,1121131,831,True
911021,GCF_900142395.1,1121959,344998,True
911031,GCF_900129805.1,1123382,54294,True
911041,GCF_900129035.1,1155689,1155689,True
911051,GCF_900142085.1,1470563,1470563,True
9110591,GCF_016605205.1,657445,657445,False
911071,GCF_900142035.1,415425,415425,True
9110801,GCF_016605985.1,155322,155322,True
911081,GCF_900128885.1,1120975,235931,True
911101,GCF_900141975.1,1121026,370622,True
911111,GCF_900129065.1,871325,871325,True
911121,GCF_900129545.1,468056,468056,True
911131,GCF_900142715.1,29533,29533,True
911151,GCF_900129405.1,1124188,1124188,True
911171,GCF_900129085.1,1121025,180295,True
911181,GCF_900143085.1,1027249,1027249,True
911201,GCF_900129555.1,370979,370979,True
911211,GCF_900142885.1,178356,178356,True
911221,GCF_900141785.1,570521,570521,True
911241,GCF_900128905.1,1297750,1297750,True
911251,GCF_900141925.1,1076620,1076620,False
911261,GCF_900129055.1,1122156,198706,True
911271,GCF_900141735.1,1447782,1447782,True
911341,GCF_900099065.1,710393,104628,True
9115321,GCF_016613385.1,2738439,2738439,True
91161,GCF_000517025.1,926692,150060,True
911641,GCF_900143685.1,1871022,1871022,True
